Date	x	Generation	Treatment	Temp	pH	Rep	Beak	time	nx	lx	Ndev	Cdev	F.Ratio	M.Ratio
080718	SurvDataF	15	4	22	7.5	2	2	30	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	2	3	0	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	2	3	2	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	2	3	4	25	1	3	0		
080718	SurvDataF	15	4	22	7.5	2	3	6	25	1	22	0		
080718	SurvDataF	15	4	22	7.5	2	3	8	25	1	-1	1	0	1
080718	SurvDataF	15	4	22	7.5	2	3	10	25	1	-8	8	0.444444444	0.555555556
080718	SurvDataF	15	4	22	7.5	2	3	12	16	0.64	-16	10	0.421052632	0.578947368
080718	SurvDataF	15	4	22	7.5	2	3	14	0	0	0	-16		
080718	SurvDataF	15	4	22	7.5	2	3	16	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	2	3	18	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	2	3	20	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	2	3	22	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	2	3	24	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	2	3	26	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	2	3	28	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	2	3	30	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	1	0	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	3	1	2	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	1	4	25	1	3	0		
080718	SurvDataF	15	4	22	7.5	3	1	6	25	1	20	0		
080718	SurvDataF	15	4	22	7.5	3	1	8	25	1	-2	2	0.5	0.5
080718	SurvDataF	15	4	22	7.5	3	1	10	25	1	-2	4	0.333333333	0.666666667
080718	SurvDataF	15	4	22	7.5	3	1	12	20	0.8	-19	16	0.409090909	0.590909091
080718	SurvDataF	15	4	22	7.5	3	1	14	0	0	0	-20		
080718	SurvDataF	15	4	22	7.5	3	1	16	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	1	18	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	1	20	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	1	22	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	1	24	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	1	26	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	1	28	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	1	30	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	2	0	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	3	2	2	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	2	4	25	1	2	0		
080718	SurvDataF	15	4	22	7.5	3	2	6	12	0.48	19	0		
080718	SurvDataF	15	4	22	7.5	3	2	8	12	0.48	-1	1	0	1
080718	SurvDataF	15	4	22	7.5	3	2	10	12	0.48	-2	2	0.666666667	0.333333333
080718	SurvDataF	15	4	22	7.5	3	2	12	3	0.12	-9	0	0.333333333	0.666666667
080718	SurvDataF	15	4	22	7.5	3	2	14	0	0	0	-3		
080718	SurvDataF	15	4	22	7.5	3	2	16	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	2	18	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	2	20	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	2	22	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	2	24	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	2	26	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	2	28	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	2	30	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	3	0	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	3	3	2	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	3	4	25	1	2	0		
080718	SurvDataF	15	4	22	7.5	3	3	6	24	0.96	23	0		
080718	SurvDataF	15	4	22	7.5	3	3	8	24	0.96	-5	5	0	1
080718	SurvDataF	15	4	22	7.5	3	3	10	24	0.96	-4	4	0.444444444	0.555555556
080718	SurvDataF	15	4	22	7.5	3	3	12	15	0.6	-15	6	0.333333333	0.666666667
080718	SurvDataF	15	4	22	7.5	3	3	14	0	0	0	-15		
080718	SurvDataF	15	4	22	7.5	3	3	16	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	3	18	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	3	20	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	3	22	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	3	24	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	3	26	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	3	28	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	3	3	30	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	0	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	2	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	4	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	6	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	8	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	10	22	0.88	17	8	0.375	0.625
080718	SurvDataF	15	4	22	7.5	4	1	12	20	0.8	-14	13	0.285714286	0.714285714
080718	SurvDataF	15	4	22	7.5	4	1	14	0	0	0	-20		
080718	SurvDataF	15	4	22	7.5	4	1	16	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	18	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	20	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	22	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	24	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	26	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	28	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	1	30	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	0	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	2	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	4	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	6	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	8	25	1	23	2	0	1
080718	SurvDataF	15	4	22	7.5	4	2	10	24	0.96	-5	5	0.428571429	0.571428571
080718	SurvDataF	15	4	22	7.5	4	2	12	15	0.6	-17	9	0.5625	0.4375
080718	SurvDataF	15	4	22	7.5	4	2	14	0	0	0	-15		
080718	SurvDataF	15	4	22	7.5	4	2	16	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	18	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	20	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	22	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	24	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	26	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	28	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	2	30	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	0	25	1	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	2	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	4	9	0.36	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	6	6	0.24	4	0		
080718	SurvDataF	15	4	22	7.5	4	3	8	6	0.24	2	0		
080718	SurvDataF	15	4	22	7.5	4	3	10	6	0.24	-1	2	1	0
080718	SurvDataF	15	4	22	7.5	4	3	12	0	0	-4	-2		
080718	SurvDataF	15	4	22	7.5	4	3	14	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	16	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	18	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	20	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	22	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	24	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	26	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	28	0	0	0	0		
080718	SurvDataF	15	4	22	7.5	4	3	30	0	0	0	0		
080718	SurvDataF	25						0						
080718	SurvDataF	25	1	18	8.2	1	1	2	24	0.96	0	0		
080718	SurvDataF	25	1	18	8.2	1	1	5	23	0.92	0	0		
080718	SurvDataF	25	1	18	8.2	1	1	7	11	0.44	1	0		
080718	SurvDataF	25	1	18	8.2	1	1	9	11	0.44	9	0		
080718	SurvDataF	25	1	18	8.2	1	1	12	11	0.44	1	0		
080718	SurvDataF	25	1	18	8.2	1	1	15	11	0.44	-11	11		
080718	SurvDataF	25	1	18	8.2	1	1	16	0	0	0	-11	0.818181818	0.181818182
080718	SurvDataF	25	1	18	8.2	1	1	19	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	1	21	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	1	23	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	1	25	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	1	28	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	1	30	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	1	32	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	1	35	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	2	0	25	1	0	0		
080718	SurvDataF	25	1	18	8.2	1	2	2	24	0.96	0	0		
080718	SurvDataF	25	1	18	8.2	1	2	5	20	0.8	0	0		
080718	SurvDataF	25	1	18	8.2	1	2	7	19	0.76	5	0		
080718	SurvDataF	25	1	18	8.2	1	2	9	19	0.76	13	0		
080718	SurvDataF	25	1	18	8.2	1	2	12	19	0.76	0	1		
080718	SurvDataF	25	1	18	8.2	1	2	15	9	0.36	-16	6	1	0
080718	SurvDataF	25	1	18	8.2	1	2	16	9	0.36	-1	1	0.714285714	0.285714286
080718	SurvDataF	25	1	18	8.2	1	2	19	9	0.36	-1	1	0.75	0.25
080718	SurvDataF	25	1	18	8.2	1	2	21	0	0	0	-9	0.777777778	0.222222222
080718	SurvDataF	25	1	18	8.2	1	2	23	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	2	25	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	2	28	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	2	30	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	2	32	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	2	35	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	1	3	0	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	2	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	5	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	7	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	9	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	12	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	15	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	16	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	19	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	21	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	23	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	25	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	28	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	30	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	32	0		0	0		
080718	SurvDataF	25	1	18	8.2	1	3	35	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	0	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	2	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	5	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	7	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	9	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	12	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	15	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	16	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	19	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	21	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	23	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	25	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	28	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	30	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	32	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	1	35	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	0	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	2	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	5	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	7	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	9	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	12	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	15	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	16	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	19	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	21	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	23	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	25	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	28	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	30	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	32	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	2	35	0		0	0		
080718	SurvDataF	25	1	18	8.2	2	3	0	25	1	0	0		
080718	SurvDataF	25	1	18	8.2	2	3	2	24	0.96	0	0		
080718	SurvDataF	25	1	18	8.2	2	3	5	24	0.96	4	0		
080718	SurvDataF	25	1	18	8.2	2	3	7	24	0.96	16	0		
080718	SurvDataF	25	1	18	8.2	2	3	9	24	0.96	1	3		
080718	SurvDataF	25	1	18	8.2	2	3	12	14	0.56	-19	9	0.666666667	0.333333333
080718	SurvDataF	25	1	18	8.2	2	3	15	14	0.56	0	0	0.833333333	0.166666667
080718	SurvDataF	25	1	18	8.2	2	3	16	14	0.56	-2	2	0.833333333	0.166666667
080718	SurvDataF	25	1	18	8.2	2	3	19	0	0	0	-14	0.857142857	0.142857143
080718	SurvDataF	25	1	18	8.2	2	3	21	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	2	3	23	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	2	3	25	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	2	3	28	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	2	3	30	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	2	3	32	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	2	3	35	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	3	1	0	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	2	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	5	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	7	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	9	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	12	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	15	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	16	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	19	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	21	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	23	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	25	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	28	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	30	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	32	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	1	35	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	0	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	2	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	5	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	7	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	9	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	12	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	15	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	16	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	19	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	21	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	23	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	25	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	28	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	30	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	32	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	2	35	0		0	0		
080718	SurvDataF	25	1	18	8.2	3	3	0	25	1	0	0		
080718	SurvDataF	25	1	18	8.2	3	3	2	24	0.96	0	0		
080718	SurvDataF	25	1	18	8.2	3	3	5	24	0.96	0	0		
080718	SurvDataF	25	1	18	8.2	3	3	7	22	0.88	6	0		
080718	SurvDataF	25	1	18	8.2	3	3	9	22	0.88	16	0		
080718	SurvDataF	25	1	18	8.2	3	3	12	22	0.88	0	0		
080718	SurvDataF	25	1	18	8.2	3	3	15	10	0.4	-10	11		
080718	SurvDataF	25	1	18	8.2	3	3	16	10	0.4	-1	1	0.909090909	0.090909091
080718	SurvDataF	25	1	18	8.2	3	3	19	0	0	0	-10	0.8	0.2
080718	SurvDataF	25	1	18	8.2	3	3	21	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	3	3	23	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	3	3	25	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	3	3	28	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	3	3	30	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	3	3	32	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	3	3	35	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	1	0	25	1	0	0		
080718	SurvDataF	25	1	18	8.2	4	1	2	25	1	0	0		
080718	SurvDataF	25	1	18	8.2	4	1	5	23	0.92	0	0		
080718	SurvDataF	25	1	18	8.2	4	1	7	23	0.92	20	0		
080718	SurvDataF	25	1	18	8.2	4	1	9	23	0.92	3	0		
080718	SurvDataF	25	1	18	8.2	4	1	12	22	0.88	-8	8		
080718	SurvDataF	25	1	18	8.2	4	1	15	17	0.68	-14	9	0.5	0.5
080718	SurvDataF	25	1	18	8.2	4	1	16	0	0	0	-17	0.705882353	0.294117647
080718	SurvDataF	25	1	18	8.2	4	1	19	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	1	21	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	1	23	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	1	25	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	1	28	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	1	30	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	1	32	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	1	35	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	2	0	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	2	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	5	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	7	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	9	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	12	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	15	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	16	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	19	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	21	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	23	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	25	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	28	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	30	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	32	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	2	35	0		0	0		
080718	SurvDataF	25	1	18	8.2	4	3	0	25	1	0	0		
080718	SurvDataF	25	1	18	8.2	4	3	2	25	1	0	0		
080718	SurvDataF	25	1	18	8.2	4	3	5	25	1	0	0		
080718	SurvDataF	25	1	18	8.2	4	3	7	25	1	20	0		
080718	SurvDataF	25	1	18	8.2	4	3	9	25	1	5	0		
080718	SurvDataF	25	1	18	8.2	4	3	12	25	1	-5	5		
080718	SurvDataF	25	1	18	8.2	4	3	15	22	0.88	-18	15	0.2	0.8
080718	SurvDataF	25	1	18	8.2	4	3	16	22	0.88	0	0	0.45	0.55
080718	SurvDataF	25	1	18	8.2	4	3	19	22	0.88	-2	2	0.45	0.55
080718	SurvDataF	25	1	18	8.2	4	3	21	0	0	0	-22	0.454545455	0.545454545
080718	SurvDataF	25	1	18	8.2	4	3	23	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	3	25	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	3	28	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	3	30	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	3	32	0	0	0	0		
080718	SurvDataF	25	1	18	8.2	4	3	35	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	1	0	25	1	0	0		
080718	SurvDataF	25	2	18	7.5	1	1	2	23	0.92	0	0		
080718	SurvDataF	25	2	18	7.5	1	1	5	23	0.92	14	0		
080718	SurvDataF	25	2	18	7.5	1	1	7	23	0.92	7	0		
080718	SurvDataF	25	2	18	7.5	1	1	9	12	0.48	0	1	0	1
080718	SurvDataF	25	2	18	7.5	1	1	12	21	0.84	-9	18	0.473684211	0.526315789
080718	SurvDataF	25	2	18	7.5	1	1	15	21	0.84	-1	1	0.5	0.5
080718	SurvDataF	25	2	18	7.5	1	1	16	21	0.84	-1	1	0.523809524	0.476190476
080718	SurvDataF	25	2	18	7.5	1	1	19	0	0	0	-21		
080718	SurvDataF	25	2	18	7.5	1	1	21	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	1	23	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	1	25	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	1	28	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	1	30	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	1	32	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	1	35	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	2	0	25	1	0	0		
080718	SurvDataF	25	2	18	7.5	1	2	2	25	1	0	0		
080718	SurvDataF	25	2	18	7.5	1	2	5	23	0.92	0	0		
080718	SurvDataF	25	2	18	7.5	1	2	7	23	0.92	1	0		
080718	SurvDataF	25	2	18	7.5	1	2	9	23	0.92	21	0		
080718	SurvDataF	25	2	18	7.5	1	2	12	22	0.88	0	0		
080718	SurvDataF	25	2	18	7.5	1	2	15	12	0.48	-20	10	0.8	0.2
080718	SurvDataF	25	2	18	7.5	1	2	16	12	0.48	0	0	0.8	0.2
080718	SurvDataF	25	2	18	7.5	1	2	19	12	0.48	-2	2	0.833333333	0.166666667
080718	SurvDataF	25	2	18	7.5	1	2	21	0	0	0	-12		
080718	SurvDataF	25	2	18	7.5	1	2	23	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	2	25	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	2	28	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	2	30	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	2	32	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	2	35	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	3	0	25	1	0	0		
080718	SurvDataF	25	2	18	7.5	1	3	2	25	1	0	0		
080718	SurvDataF	25	2	18	7.5	1	3	5	17	0.68	0	0		
080718	SurvDataF	25	2	18	7.5	1	3	7	14	0.56	1	0		
080718	SurvDataF	25	2	18	7.5	1	3	9	14	0.56	11	0		
080718	SurvDataF	25	2	18	7.5	1	3	12	13	0.52	1	0		
080718	SurvDataF	25	2	18	7.5	1	3	15	7	0.28	-12	6	1	0
080718	SurvDataF	25	2	18	7.5	1	3	16	7	0.28	-1	1	1	0
080718	SurvDataF	25	2	18	7.5	1	3	19	0	0	0	-7		
080718	SurvDataF	25	2	18	7.5	1	3	21	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	3	23	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	3	25	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	3	28	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	3	30	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	3	32	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	1	3	35	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	1	0	25	1	0	0		
080718	SurvDataF	25	2	18	7.5	2	1	2	25	1	0	0		
080718	SurvDataF	25	2	18	7.5	2	1	5	24	0.96	0	0		
080718	SurvDataF	25	2	18	7.5	2	1	7	24	0.96	15	0		
080718	SurvDataF	25	2	18	7.5	2	1	9	24	0.96	8	0		
080718	SurvDataF	25	2	18	7.5	2	1	12	24	0.96	1	0		
080718	SurvDataF	25	2	18	7.5	2	1	15	20	0.8	-19	17	0.470588235	0.529411765
080718	SurvDataF	25	2	18	7.5	2	1	16	19	0.76	-3	3	0.526315789	0.473684211
080718	SurvDataF	25	2	18	7.5	2	1	19	0	0	0	-19		
080718	SurvDataF	25	2	18	7.5	2	1	21	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	1	23	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	1	25	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	1	28	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	1	30	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	1	32	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	1	35	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	2	0	25	1	0	0		
080718	SurvDataF	25	2	18	7.5	2	2	2	25	1	0	0		
080718	SurvDataF	25	2	18	7.5	2	2	5	25	1	0	0		
080718	SurvDataF	25	2	18	7.5	2	2	7	25	1	16	0		
080718	SurvDataF	25	2	18	7.5	2	2	9	25	1	8	0		
080718	SurvDataF	25	2	18	7.5	2	2	12	25	1	0	1	0	1
080718	SurvDataF	25	2	18	7.5	2	2	15	25	1	-23	23	0.5	0.5
080718	SurvDataF	25	2	18	7.5	2	2	16	25	1	0	0	0.5	0.5
080718	SurvDataF	25	2	18	7.5	2	2	19	25	1	-1	1	0.52	0.48
080718	SurvDataF	25	2	18	7.5	2	2	21	0	0	0	-25		
080718	SurvDataF	25	2	18	7.5	2	2	23	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	2	25	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	2	28	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	2	30	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	2	32	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	2	35	0	0	0	0		
080718	SurvDataF	25	2	18	7.5	2	3	0	25	1	0	0		
